Run,Agent,Iteration,Underbid Regret
1,Truthful Competitor 6,13,-2906.256752863561
1,Truthful Competitor 6,14,-2729.8892251649618
1,Truthful Competitor 6,15,-3025.1751072069437
1,Truthful Competitor 6,16,-2889.824555309553
1,Truthful Competitor 6,17,-2956.4807169422775
1,Truthful Competitor 6,18,-2876.015290480672
1,Truthful Competitor 6,19,-2999.9347879275488
1,Truthful Competitor 6,20,-3032.4153181750726
1,Truthful Competitor 6,21,-2775.2176288850615
1,Truthful Competitor 6,22,-3061.9128955240626
1,Truthful Competitor 6,23,-2955.084637081702
1,Truthful Competitor 6,24,-2786.253234944532
1,Truthful Competitor 7,0,-46181.118651721605
1,Truthful Competitor 7,1,-5468.319799456063
1,Truthful Competitor 7,2,-4838.962849807573
1,Truthful Competitor 7,3,-4633.617800817317
1,Truthful Competitor 7,4,-4642.223826587153
1,Truthful Competitor 7,5,-4614.124159308618
1,Truthful Competitor 7,6,-4595.518727838704
1,Truthful Competitor 7,7,-4610.124207385377
1,Truthful Competitor 7,8,-4587.350701554118
1,Truthful Competitor 7,9,-4594.6595680119135
1,Truthful Competitor 7,10,-4517.075828355706
1,Truthful Competitor 7,11,-4488.465532160749
1,Truthful Competitor 7,12,-4535.1921115026025
1,Truthful Competitor 7,13,-4568.364360654938
1,Truthful Competitor 7,14,-4490.952000666016
1,Truthful Competitor 7,15,-4626.011689083321
1,Truthful Competitor 7,16,-4482.189795541402
1,Truthful Competitor 7,17,-4593.7222759903
1,Truthful Competitor 7,18,-4548.285391239318
1,Truthful Competitor 7,19,-4454.614544708724
1,Truthful Competitor 7,20,-4503.142709204177
1,Truthful Competitor 7,21,-4509.59418746452
1,Truthful Competitor 7,22,-4571.402774812196
1,Truthful Competitor 7,23,-4509.259558938728
1,Truthful Competitor 7,24,-4484.996235035241
1,Truthful Competitor 8,0,-44318.48231269453
1,Truthful Competitor 8,1,-8999.831228357452
1,Truthful Competitor 8,2,-7973.064612012936
1,Truthful Competitor 8,3,-7787.942918372015
