Run,Agent,Iteration,Underbid Regret
1,Truthful Competitor 11,4,-5107.490649648736
1,Truthful Competitor 11,5,-5066.1298833646
1,Truthful Competitor 11,6,-5156.501382762778
1,Truthful Competitor 11,7,-5098.330852855463
1,Truthful Competitor 11,8,-5160.061005540991
1,Truthful Competitor 11,9,-4989.925019372071
1,Truthful Competitor 11,10,-4930.141234992995
1,Truthful Competitor 11,11,-4997.604192691028
1,Truthful Competitor 11,12,-5032.853762955343
1,Truthful Competitor 11,13,-5035.861042497974
1,Truthful Competitor 11,14,-4926.230671423887
1,Truthful Competitor 11,15,-4943.198184424398
1,Truthful Competitor 11,16,-4948.251235116574
1,Truthful Competitor 11,17,-4975.215570226126
1,Truthful Competitor 11,18,-4901.543611526034
1,Truthful Competitor 11,19,-4995.3172681146925
1,Truthful Competitor 11,20,-4919.231984393497
1,Truthful Competitor 11,21,-4925.347108262343
1,Truthful Competitor 11,22,-4965.425214960872
1,Truthful Competitor 11,23,-4969.600900244781
1,Truthful Competitor 11,24,-4936.3174041052835
2,PPO Bidder - Gross Utility 1,0,-48857.47325914157
2,PPO Bidder - Gross Utility 1,1,-7232.442797644826
2,PPO Bidder - Gross Utility 1,2,-4283.06877624665
2,PPO Bidder - Gross Utility 1,3,-4174.809389543955
2,PPO Bidder - Gross Utility 1,4,-4165.412540011341
2,PPO Bidder - Gross Utility 1,5,-4013.936800781972
2,PPO Bidder - Gross Utility 1,6,-4002.279972440339
2,PPO Bidder - Gross Utility 1,7,-4073.10294248178
